# ---
# domain: UConstRange
# op: MulNsw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 5]
# - [16, 16]
# - [32, 7478]
# - [64, 3409]
# - [128, 30]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 0]	[1, 1]	[0, 0]	113
32	[0, 99]	[10, 10]	[0, 990]	112
32	[0, 4294967295]	[38, 38]	[0, 4294967258]	112
32	[0, 4294967295]	[3, 4294967295]	[0, 4294967295]	112
32	[3, 3]	[0, 65535]	[0, 196605]	112
32	[0, 4294967295]	[19, 19]	[0, 4294967277]	112
32	[0, 255]	[0, 1]	[0, 255]	111
32	[0, 1]	[6, 6]	[0, 6]	110
32	[1, 1]	[0, 1]	[0, 1]	110
32	[1, 2147483647]	[0, 255]	[0, 2147483647]	110
32	[0, 4294967295]	[30, 30]	[0, 4294967266]	109
32	[0, 4294967295]	[18, 18]	[0, 4294967278]	109
32	[0, 4294967295]	[0, 15]	[0, 4294967295]	108
32	[1, 1]	[3, 3]	[3, 3]	107
32	[2, 2]	[1, 3]	[2, 6]	107
32	[0, 4294967295]	[1, 4]	[0, 4294967295]	107
32	[0, 16]	[0, 4294967295]	[0, 4294967295]	107
32	[3, 5]	[3, 5]	[9, 25]	107
32	[3, 7]	[3, 7]	[9, 49]	107
32	[0, 2]	[6, 6]	[0, 12]	106
32	[1, 1024]	[1, 1024]	[1, 1048576]	105
32	[1, 1048576]	[1, 4096]	[1, 2147483646]	105
32	[0, 1023]	[512, 512]	[0, 523776]	105
32	[0, 523776]	[1024, 1024]	[0, 536346624]	105
32	[1, 3]	[2, 2]	[2, 6]	104
32	[0, 4294967295]	[31, 31]	[0, 4294967265]	104
32	[0, 4294967295]	[4294901760, 4294901760]	[0, 4294901760]	104
32	[0, 4294967295]	[257, 257]	[0, 4294967039]	103
32	[4294967294, 4294967294]	[0, 255]	[0, 4294967294]	103
32	[16, 16]	[0, 2]	[0, 32]	102
32	[0, 2147483647]	[4, 4]	[0, 2147483644]	102
32	[0, 4294967295]	[127, 127]	[0, 4294967169]	102
32	[0, 0]	[7, 7]	[0, 0]	101
32	[0, 4294967295]	[1, 8]	[0, 4294967295]	101
32	[0, 4294967295]	[0, 268435455]	[0, 4294967295]	100
32	[4294967294, 4294967294]	[0, 4294967295]	[0, 4294967294]	99
32	[0, 1]	[0, 255]	[0, 255]	99
32	[0, 4294967295]	[27, 27]	[0, 4294967269]	98
32	[0, 4294967295]	[3600, 3600]	[0, 4294963696]	97
32	[1, 4294967295]	[0, 255]	[0, 4294967295]	97
32	[9, 9]	[0, 4294967295]	[0, 4294967287]	96
32	[100, 9999]	[4294957296, 4294957296]	[4194977296, 4293967296]	96
32	[0, 4294967295]	[0, 7680]	[0, 4294967295]	96
32	[4294967289, 4294967289]	[0, 255]	[0, 4294967289]	96
32	[42, 42]	[0, 255]	[0, 10710]	96
32	[96, 96]	[0, 255]	[0, 24480]	96
32	[0, 4294967295]	[0, 65534]	[0, 4294967295]	95
32	[0, 1048575]	[0, 4294967295]	[0, 4294967295]	95
32	[2, 2]	[0, 2147483646]	[0, 2147483646]	94
32	[0, 65535]	[128, 128]	[0, 8388480]	94
32	[0, 0]	[128, 128]	[0, 0]	94
32	[128, 128]	[0, 4294967295]	[0, 4294967168]	94
32	[0, 4294967295]	[0, 4294967168]	[0, 4294967295]	94
32	[0, 0]	[0, 255]	[0, 0]	92
32	[0, 255]	[257, 257]	[0, 65535]	92
32	[90, 90]	[0, 4294967295]	[0, 4294967206]	92
32	[0, 127]	[3, 3]	[0, 381]	91
32	[8, 8]	[8, 8]	[64, 64]	91
32	[0, 4294967295]	[4, 6]	[0, 4294967292]	91
32	[2, 2]	[1, 4294967295]	[2, 4294967294]	90
32	[0, 4294967295]	[56, 56]	[0, 4294967240]	90
32	[0, 4294967295]	[0, 16]	[0, 4294967295]	90
32	[0, 67108863]	[0, 4294967295]	[0, 4294967295]	89
32	[0, 4294967295]	[217706, 217706]	[0, 4294749590]	89
32	[0, 8]	[0, 4294967295]	[0, 4294967295]	88
32	[0, 4095]	[4294967196, 4294967196]	[0, 4294967196]	86
32	[0, 0]	[64, 64]	[0, 0]	86
32	[4, 5]	[4294821199, 4294821199]	[4294236811, 4294382908]	86
32	[2, 4294967295]	[0, 4294967295]	[0, 4294967295]	85
32	[64, 64]	[0, 0]	[0, 0]	85
32	[0, 4294967295]	[0, 4]	[0, 4294967295]	85
32	[0, 4294967295]	[88, 88]	[0, 4294967208]	84
32	[0, 2147483647]	[2, 2]	[0, 2147483646]	82
32	[4, 4]	[0, 255]	[0, 1020]	81
32	[0, 4294967295]	[25, 25]	[0, 4294967271]	81
32	[2, 2]	[2, 2147483647]	[4, 2147483646]	80
32	[0, 255]	[16, 16]	[0, 4080]	80
