# ---
# domain: UConstRange
# op: Shl
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 264]
# - [16, 384]
# - [24, 66]
# - [32, 7412]
# - [40, 54]
# - [48, 59]
# - [56, 34]
# - [64, 6570]
# - [80, 9]
# - [120, 9]
# - [128, 254]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
16	[0, 31]	[1, 1]	[0, 62]	5
16	[0, 510]	[8, 8]	[0, 65280]	5
16	[0, 15]	[1, 1]	[0, 30]	5
16	[0, 16383]	[1, 1]	[0, 32766]	5
16	[0, 32767]	[1, 1]	[0, 65534]	5
16	[0, 7]	[9, 9]	[0, 3584]	5
16	[2, 3]	[1, 1]	[4, 6]	5
16	[0, 1023]	[6, 6]	[0, 65472]	5
16	[0, 1023]	[4, 4]	[0, 16368]	5
16	[0, 4095]	[6, 6]	[0, 65472]	5
16	[128, 255]	[7, 7]	[16384, 32640]	5
16	[0, 65280]	[1, 1]	[0, 65534]	4
16	[128, 65535]	[1, 1]	[0, 65534]	4
16	[128, 65535]	[3, 3]	[0, 65528]	4
16	[0, 31]	[15, 15]	[0, 32768]	4
16	[0, 127]	[0, 14]	[0, 65024]	4
16	[0, 127]	[7, 7]	[0, 16256]	4
16	[21, 23]	[3, 3]	[168, 184]	4
16	[0, 75]	[3, 3]	[0, 600]	4
16	[0, 7]	[5, 5]	[0, 224]	4
16	[0, 15]	[8, 8]	[0, 3840]	4
16	[55296, 56319]	[10, 10]	[0, 64512]	4
16	[0, 15]	[9, 9]	[0, 7680]	4
16	[0, 63]	[4, 4]	[0, 1008]	4
16	[0, 15]	[12, 12]	[0, 61440]	4
16	[0, 15779]	[3, 3]	[0, 65528]	4
16	[1, 7]	[6, 6]	[64, 448]	4
16	[0, 255]	[5, 5]	[0, 8160]	4
16	[1, 1]	[0, 6]	[1, 64]	4
16	[0, 65520]	[4, 4]	[0, 65520]	4
16	[2, 2]	[0, 15]	[0, 32768]	4
16	[0, 127]	[1, 1]	[0, 254]	4
16	[0, 511]	[1, 1]	[0, 1022]	4
16	[0, 1023]	[1, 1]	[0, 2046]	4
16	[0, 127]	[2, 2]	[0, 508]	4
16	[1, 32767]	[1, 1]	[2, 65534]	4
16	[0, 24575]	[3, 3]	[0, 65528]	4
16	[0, 4095]	[12, 12]	[0, 61440]	4
16	[128, 255]	[0, 15]	[0, 65280]	4
16	[16384, 65535]	[4, 4]	[0, 65520]	4
16	[0, 127]	[14, 14]	[0, 49152]	3
16	[1, 65535]	[10, 10]	[0, 64512]	3
16	[1, 127]	[1, 7]	[2, 16256]	3
16	[0, 65535]	[0, 8]	[0, 65535]	3
16	[0, 15]	[11, 11]	[0, 30720]	3
16	[0, 0]	[11, 11]	[0, 0]	3
16	[0, 0]	[15, 15]	[0, 0]	3
16	[0, 15]	[10, 10]	[0, 15360]	3
16	[0, 63]	[5, 5]	[0, 2016]	3
16	[128, 191]	[8, 8]	[32768, 48896]	3
16	[0, 17]	[8, 8]	[0, 4352]	3
16	[0, 5]	[8, 8]	[0, 1280]	3
16	[1, 1]	[0, 0]	[1, 1]	3
16	[0, 7]	[2, 2]	[0, 28]	3
16	[55296, 56319]	[4, 4]	[32768, 49136]	3
16	[1, 7]	[3, 3]	[8, 56]	3
16	[4, 7]	[6, 6]	[256, 448]	3
16	[2, 7]	[6, 6]	[128, 448]	3
16	[0, 2047]	[1, 1]	[0, 4094]	3
16	[0, 63]	[8, 8]	[0, 16128]	3
16	[1, 1]	[6, 6]	[64, 64]	3
16	[1, 65535]	[6, 6]	[0, 65472]	3
16	[0, 0]	[14, 14]	[0, 0]	3
16	[0, 31]	[8, 8]	[0, 7936]	3
16	[0, 255]	[13, 13]	[0, 57344]	3
16	[1024, 2048]	[1, 1]	[2048, 4096]	3
16	[512, 2048]	[1, 1]	[1024, 4096]	3
16	[256, 2048]	[1, 1]	[512, 4096]	3
16	[0, 32768]	[2, 2]	[0, 65532]	3
16	[20, 20]	[6, 6]	[1280, 1280]	2
16	[0, 31]	[6, 6]	[0, 1984]	2
16	[0, 57343]	[3, 3]	[0, 65528]	2
16	[16, 65311]	[8, 8]	[0, 65280]	2
16	[0, 65024]	[1, 1]	[0, 65534]	2
16	[0, 65024]	[8, 8]	[0, 65280]	2
16	[0, 2]	[4, 4]	[0, 32]	2
16	[0, 65279]	[6, 6]	[0, 65472]	2
16	[0, 127]	[8, 8]	[0, 32512]	2
16	[1, 4]	[7, 7]	[128, 512]	2
16	[0, 0]	[13, 13]	[0, 0]	2
16	[1, 1]	[10, 10]	[1024, 1024]	2
16	[128, 65535]	[4, 4]	[0, 65520]	2
16	[1, 1023]	[1, 1]	[2, 2046]	2
16	[0, 4]	[1, 1]	[0, 8]	2
16	[0, 8]	[1, 1]	[0, 16]	2
16	[0, 16]	[1, 1]	[0, 32]	2
16	[0, 32]	[1, 1]	[0, 64]	2
16	[0, 64]	[1, 1]	[0, 128]	2
16	[0, 128]	[1, 1]	[0, 256]	2
16	[0, 256]	[1, 1]	[0, 512]	2
16	[0, 512]	[1, 1]	[0, 1024]	2
16	[0, 1024]	[1, 1]	[0, 2048]	2
16	[0, 2048]	[1, 1]	[0, 4096]	2
16	[0, 4096]	[1, 1]	[0, 8192]	2
16	[0, 8192]	[1, 1]	[0, 16384]	2
16	[0, 16384]	[1, 1]	[0, 32768]	2
16	[0, 32768]	[1, 1]	[0, 65534]	2
16	[1, 15]	[4, 4]	[16, 240]	2
16	[0, 127]	[0, 0]	[0, 127]	2
16	[0, 6]	[8, 8]	[0, 1536]	2
16	[1, 7]	[2, 2]	[4, 28]	2
16	[0, 15]	[3, 3]	[0, 120]	2
16	[32768, 65532]	[2, 2]	[0, 65532]	2
16	[0, 255]	[0, 8]	[0, 65280]	2
16	[0, 253]	[8, 8]	[0, 64768]	2
