# ---
# domain: KnownBits
# op: mlir/Operations/SubNswNuw.mlir
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 101]
# - [16, 88]
# - [32, 1264]
# - [64, 1304]
# - [128, 55]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	00000000000000000000001000000000	00000000000000000000000?????????	0000000000000000000000??????????	2267
32	0???????????????????????????????	0???????????????????????????????	0???????????????????????????????	2241
32	11111111111111111111110000000010	????????????????????????????????	????????????????????????????????	2240
32	00000000000000000000000100000000	????????????????????????????????	00000000000000000000000?????????	2134
32	00000000000000000000000000000100	0000000000000000????????????????	00000000000000000000000000000???	2133
32	00000000000000000000000000000111	000000000000000000000000????????	00000000000000000000000000000???	2051
32	00000000000000000000000000111111	????????????????????????????????	00000000000000000000000000??????	1931
32	00000000000000000000100000000000	000000000000000000000???????????	00000000000000000000????????????	1931
32	00000000000000100000000000000000	000000000000000?????????????????	00000000000000??????????????????	1920
32	00000000000000000000000000110000	????????????????????????????????	00000000000000000000000000??????	1881
32	00000000000000000000000000011111	????????????????????????????????	000000000000000000000000000?????	1872
32	????????????????????????????????	0000000000000000000000000000000?	????????????????????????????????	1871
32	????????????????????????????????	000000000000000000000000????????	????????????????????????????????	1844
32	11111111111111111111111110000010	????????????????????????????????	????????????????????????????????	1771
32	00000000000000000000000011111111	????????????????????????????????	000000000000000000000000????????	1769
32	00000000000000000000000000001010	????????????????????????????????	0000000000000000000000000000????	1740
32	00000000000000000000000000001000	00??????????????????????????????	0000000000000000000000000000????	1715
32	00000000000000000000000000011101	????????????????????????????????	000000000000000000000000000?????	1712
32	00000000000000000000000000001110	????????????????????????????????	0000000000000000000000000000????	1697
32	0000000000000000000000000000????	????????????????????????????????	0000000000000000000000000000????	1666
32	00000000000000000000000000001100	????????????????????????????????	0000000000000000000000000000????	1665
32	00000000000000000000000000010101	????????????????????????????????	000000000000000000000000000?????	1661
32	00000000000000000000000011001000	????????????????????????????????	000000000000000000000000????????	1652
32	00000000000000000000000000100110	000000000000000000000000000?????	00000000000000000000000000??????	1636
32	00000000000000000000000000010000	00000000000000000000000000000???	000000000000000000000000000?????	1631
32	00000000000000000000000000100000	000000000000000000000000000???00	00000000000000000000000000????00	1626
32	00000000000000000000000000100000	000000000000000000000000000????0	00000000000000000000000000?????0	1541
32	00000000000000000000000000100011	00000000000000000000000000??????	00000000000000000000000000??????	1541
32	????????????????????????????????	000000??????????????????????????	????????????????????????????????	1524
32	00000000000000000000000000000011	????????????????????????????????	000000000000000000000000000000??	1516
32	00000000000000000000010?????????	00000000000000000???????????????	000000000000000000000???????????	1514
32	00000000000000000000000010000000	000000000000000000000000????????	000000000000000000000000????????	1501
32	00000000000000000000000000011100	????????????????????????????????	000000000000000000000000000?????	1458
32	00000000000000000000000000111010	????????????????????????????????	00000000000000000000000000??????	1450
32	00000000000000000000000000000101	0???????????????????????????????	00000000000000000000000000000???	1445
32	00000000000000000000000000000001	????????????????????????????????	0000000000000000000000000000000?	1412
32	00000000000000000000000000000010	0000000000000000000000000000000?	000000000000000000000000000000??	1373
32	00000000000000000000000000001111	????????????????????????????????	0000000000000000000000000000????	1332
32	01111111111111111111111111111111	????????????????????????????????	0???????????????????????????????	1326
32	00000000000000000000000000111001	????????????????????????????????	00000000000000000000000000??????	1307
32	11111111111111111111111111111010	00000000000000000000000000000???	1111111111111111111111111111????	1304
32	00000000000000000000000000111101	????????????????????????????????	00000000000000000000000000??????	1265
32	01111111111111111111111111111100	????????????????????????????????	0???????????????????????????????	1264
32	00000000000000000000000000100011	000000000000000000000000000?????	00000000000000000000000000??????	1258
32	00000000000000000000000000000101	????????????????????????????????	00000000000000000000000000000???	1255
