# ---
# domain: SConstRange
# op: MulNuw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 30]
# - [16, 109]
# - [24, 2]
# - [32, 378]
# - [48, 3]
# - [64, 1621]
# - [128, 210]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 65534]	[-2147483648, 2147483647]	[-2147483648, 2147483647]	5
32	[0, 0]	[1, 65535]	[0, 0]	5
32	[1, 238609295]	[9, 9]	[-2147483641, 2147483646]	5
32	[0, 11951340]	[0, 255]	[-2147483646, 2147483646]	5
32	[0, 4]	[0, 1073741823]	[-2147483648, 2147483646]	5
32	[1, 256]	[0, 16711935]	[-2147483648, 2147483646]	5
32	[257, 65278]	[-2147483648, 2147483647]	[-2147483648, 2147483646]	5
32	[6, 65535]	[0, 65534]	[-2147483646, 2147483646]	5
32	[0, 4]	[1000000000, 1000000000]	[-1294967296, 2000000000]	4
32	[3073, 3686]	[1000000, 1000000]	[-1221967296, -608967296]	4
32	[0, 65535]	[38400, 38400]	[-2147447296, 2147481600]	4
32	[0, 42949672]	[95, 95]	[-2147483556, 2147483645]	4
32	[0, 165191049]	[13, 13]	[0, 2147483637]	4
32	[0, 65534]	[65537, 65537]	[-2147450880, 2147450879]	4
32	[0, 2147483647]	[127, 127]	[-2147483529, 2147483640]	4
32	[0, 16842495]	[1, 254]	[-2147483648, 2147483646]	4
32	[0, 0]	[10, 16]	[0, 0]	4
32	[0, 214748364]	[10, 16]	[-2147483648, 2147483646]	4
32	[0, 429496729]	[16, 16]	[-2147483648, 2147483632]	4
32	[0, 65535]	[100, 100]	[0, 6553500]	4
32	[0, 0]	[33, 33]	[0, 0]	4
32	[0, 255]	[33, 33]	[0, 8415]	4
32	[0, 16383]	[33, 33]	[0, 540639]	4
32	[0, 65535]	[0, 0]	[0, 0]	4
32	[0, 0]	[6, 6]	[0, 0]	4
32	[1, 107374182]	[40, 40]	[-2147483616, 2147483640]	4
32	[0, 0]	[65281, 65281]	[0, 0]	4
32	[0, 715827881]	[3, 3]	[0, 2147483643]	4
32	[-2147483648, 2147483647]	[86400, 86400]	[-2147408896, 2147472000]	4
32	[0, 255]	[257, 257]	[0, 65535]	4
32	[0, 0]	[-2147483648, 2147483647]	[0, 0]	4
32	[0, 1]	[-2147483648, 2147483647]	[-2147483648, 2147483647]	4
32	[0, 4294]	[1000000, 1000000]	[-2146967296, 2147000000]	3
32	[0, 286331153]	[15, 15]	[-2147483641, 2147483640]	3
32	[3, 300]	[3000, 3000]	[9000, 900000]	3
32	[1, 2147482]	[1000, 1000]	[1000, 2147482000]	3
32	[0, 22977]	[10, 10]	[0, 229770]	3
32	[1, 255]	[0, 16711680]	[-2147483646, 2147483646]	3
32	[0, 999999]	[4000, 4000]	[-2147483296, 2147480000]	3
32	[0, 11930464]	[360, 360]	[-2147483416, 2147483520]	3
32	[1, 2]	[0, 65535]	[0, 131070]	3
32	[1, 3]	[0, 65535]	[0, 196605]	3
32	[-48, 207]	[10, 10]	[0, 2070]	3
32	[-528, 2277]	[10, 10]	[0, 22770]	3
32	[-5328, 22977]	[10, 10]	[0, 229770]	3
32	[0, 32768]	[79109, 79109]	[-2147474382, 2147413805]	3
32	[0, 65537]	[65535, 65535]	[-2147450881, 2147450880]	3
32	[0, 65535]	[1, 65528]	[-2147483646, 2147483646]	3
32	[0, 114]	[3, 33162753]	[-2147483646, 2147483646]	3
32	[0, 33162750]	[0, 114]	[-2147483646, 2147483646]	3
32	[0, 42949671]	[100, 100]	[-2147483596, 2147483600]	3
32	[0, 999]	[10, 10]	[0, 9990]	3
32	[0, 15]	[10, 10]	[0, 150]	3
32	[0, 165]	[10, 10]	[0, 1650]	3
32	[0, 1665]	[10, 10]	[0, 16650]	3
32	[0, 359]	[1001, 1001]	[0, 359359]	3
32	[128, 128]	[16843009, 16843009]	[-2139062144, -2139062144]	3
32	[16, 65535]	[16, 65535]	[-2147483646, 2147483646]	3
32	[0, 50529027]	[85, 85]	[-2147483606, 2147483605]	3
32	[0, 16711680]	[0, 255]	[-2147483646, 2147483646]	3
32	[32768, 65535]	[32768, 65535]	[-2147483646, 2147483646]	3
32	[0, 16843009]	[0, 254]	[-2147483648, 2147483646]	3
32	[536870912, 715826517]	[5, 5]	[-1610612736, -715834711]	2
32	[0, 65535]	[1, 1]	[0, 65535]	2
32	[0, 65535]	[1, 2]	[0, 131070]	2
32	[0, 65535]	[1, 3]	[0, 196605]	2
32	[1, 65535]	[2, 65535]	[-2147483646, 2147483646]	2
32	[1, 65534]	[-2147483648, 2147483647]	[-2147483648, 2147483647]	2
32	[-176, 79]	[10, 10]	[0, 790]	2
32	[-1936, 869]	[10, 10]	[0, 8690]	2
32	[-19536, 8769]	[10, 10]	[0, 87690]	2
32	[0, 255]	[285212672, 285212672]	[-2013265920, 1996488704]	2
32	[0, 15]	[285212672, 285212672]	[-2013265920, 1996488704]	2
32	[-2147483648, 2147483647]	[7621, 7621]	[-2147476190, 2147483485]	2
32	[0, 268435454]	[12, 12]	[-2147483644, 2147483640]	2
32	[0, 178956969]	[12, 12]	[0, 2147483628]	2
32	[0, 65535]	[255, 255]	[0, 16711425]	2
32	[-2147483648, 2147483647]	[128, 128]	[-2147483648, 2147483520]	2
32	[0, 65535]	[127, 127]	[0, 8322945]	2
32	[0, 9]	[10, 16]	[0, 144]	2
32	[0, 153]	[10, 16]	[0, 2448]	2
32	[0, 79]	[10, 16]	[0, 1264]	2
32	[0, 1343]	[10, 16]	[0, 21488]	2
32	[0, 999]	[4000000, 4000000]	[-2146967296, 2144000000]	2
32	[47365, 47365]	[0, 65535]	[-2147438196, 2147481735]	2
32	[2959, 2959]	[0, 65535]	[0, 193918065]	2
32	[0, 65535]	[51, 51]	[0, 3342285]	2
32	[0, 16711935]	[1, 254]	[-2147483646, 2147483646]	2
32	[0, 16711935]	[3, 256]	[-2147483648, 2147483646]	2
32	[-2147483648, 2147483647]	[1, 254]	[-2147483648, 2147483647]	2
32	[-2147483648, 2147483647]	[1, 255]	[-2147483648, 2147483647]	2
32	[0, 1193046]	[3600, 3600]	[-2147480896, 2147482800]	2
32	[0, 1055533]	[4069, 4069]	[-2147483373, 2147479854]	2
